#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151AA5CFE
#Date Time: 2020-09-08 00:42:59.235
#Sample rate: 4e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 4 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 4 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 15.392 kHz
#Period: 64.968815 us
#Amplitude: 10 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0

Time (s),Channel 1 (V),Channel 2 (V)
-4.41E-06,-2.715148103,2.501642578
-4.39E-06,-2.674861699,2.501642578
-4.36E-06,-2.634575295,2.54162128
-4.34E-06,-2.634575295,2.501642578
-4.31E-06,-2.634575295,2.501642578
-4.29E-06,-2.634575295,2.54162128
-4.26E-06,-2.594288891,2.581599981
-4.24E-06,-2.594288891,2.581599981
-4.21E-06,-2.554002487,2.581599981
-4.19E-06,-2.594288891,2.581599981
-4.16E-06,-2.513716083,2.581599981
-4.14E-06,-2.513716083,2.621578683
-4.11E-06,-2.513716083,2.581599981
-4.09E-06,-2.473429679,2.621578683
-4.06E-06,-2.473429679,2.621578683
-4.04E-06,-2.433143275,2.621578683
-4.01E-06,-2.473429679,2.661557384
-3.99E-06,-2.433143275,2.621578683
-3.96E-06,-2.392856871,2.661557384
-3.94E-06,-2.392856871,2.661557384
-3.91E-06,-2.352570468,2.701536086
-3.89E-06,-2.392856871,2.701536086
-3.86E-06,-2.352570468,2.661557384
-3.84E-06,-2.352570468,2.661557384
-3.81E-06,-2.352570468,2.701536086
-3.79E-06,-2.312284064,2.701536086
-3.76E-06,-2.312284064,2.701536086
-3.74E-06,-2.312284064,2.701536086
-3.71E-06,-2.27199766,2.741514787
-3.69E-06,-2.27199766,2.741514787
-3.66E-06,-2.231711256,2.741514787
-3.64E-06,-2.191424852,2.741514787
-3.61E-06,-2.231711256,2.741514787
-3.59E-06,-2.151138448,2.781493489
-3.56E-06,-2.191424852,2.781493489
-3.54E-06,-2.151138448,2.781493489
-3.51E-06,-2.151138448,2.781493489
-3.49E-06,-2.151138448,2.781493489
-3.46E-06,-2.110852044,2.781493489
-3.44E-06,-2.110852044,2.82147219
-3.41E-06,-2.07056564,2.82147219
-3.39E-06,-2.07056564,2.82147219
-3.36E-06,-2.07056564,2.82147219
-3.34E-06,-2.030279236,2.861450892
-3.31E-06,-2.030279236,2.82147219
-3.29E-06,-2.030279236,2.861450892
-3.26E-06,-1.989992833,2.861450892
-3.24E-06,-1.989992833,2.861450892
-3.21E-06,-1.949706429,2.861450892
-3.19E-06,-1.949706429,2.901429593
-3.16E-06,-1.909420025,2.861450892
-3.14E-06,-1.909420025,2.901429593
-3.11E-06,-1.909420025,2.901429593
-3.09E-06,-1.869133621,2.941408295
-3.06E-06,-1.869133621,2.941408295
-3.04E-06,-1.828847217,2.941408295
-3.01E-06,-1.828847217,2.941408295
-2.99E-06,-1.788560813,2.981386996
-2.96E-06,-1.788560813,2.981386996
-2.94E-06,-1.788560813,2.981386996
-2.91E-06,-1.788560813,2.941408295
-2.89E-06,-1.748274409,2.981386996
-2.86E-06,-1.748274409,2.981386996
-2.84E-06,-1.707988005,3.021365698
-2.81E-06,-1.707988005,3.021365698
-2.79E-06,-1.707988005,2.981386996
-2.76E-06,-1.667701601,3.021365698
-2.74E-06,-1.667701601,3.021365698
-2.71E-06,-1.627415197,3.021365698
-2.69E-06,-1.627415197,3.021365698
-2.66E-06,-1.627415197,3.021365698
-2.64E-06,-1.587128794,3.021365698
-2.61E-06,-1.587128794,3.061344399
-2.59E-06,-1.54684239,3.061344399
-2.56E-06,-1.54684239,3.061344399
-2.54E-06,-1.54684239,3.061344399
-2.51E-06,-1.54684239,3.061344399
-2.49E-06,-1.54684239,3.061344399
-2.46E-06,-1.506555986,3.061344399
-2.44E-06,-1.506555986,3.061344399
-2.41E-06,-1.466269582,3.101323101
-2.39E-06,-1.466269582,3.101323101
-2.36E-06,-1.425983178,3.101323101
-2.34E-06,-1.425983178,3.101323101
-2.31E-06,-1.425983178,3.141301802
-2.29E-06,-1.385696774,3.141301802
-2.26E-06,-1.385696774,3.141301802
-2.24E-06,-1.34541037,3.141301802
-2.21E-06,-1.34541037,3.141301802
-2.19E-06,-1.34541037,3.141301802
-2.16E-06,-1.305123966,3.181280504
-2.14E-06,-1.264837562,3.181280504
-2.11E-06,-1.305123966,3.181280504
-2.09E-06,-1.264837562,3.181280504
-2.06E-06,-1.264837562,3.181280504
-2.04E-06,-1.224551159,3.221259205
-2.01E-06,-1.184264755,3.221259205
-1.99E-06,-1.184264755,3.221259205
-1.96E-06,-1.184264755,3.221259205
-1.94E-06,-1.184264755,3.221259205
-1.91E-06,-1.143978351,3.261237907
-1.89E-06,-1.143978351,3.261237907
-1.86E-06,-1.103691947,3.261237907
-1.84E-06,-1.103691947,3.261237907
-1.81E-06,-1.103691947,3.261237907
-1.79E-06,-1.063405543,3.261237907
-1.76E-06,-1.063405543,3.301216608
-1.74E-06,-1.063405543,3.261237907
-1.71E-06,-1.023119139,3.301216608
-1.69E-06,-1.023119139,3.301216608
-1.66E-06,-0.982832735,3.301216608
-1.64E-06,-0.982832735,3.34119531
-1.61E-06,-0.942546331,3.301216608
-1.59E-06,-0.942546331,3.301216608
-1.56E-06,-0.942546331,3.301216608
-1.54E-06,-0.902259927,3.301216608
-1.51E-06,-0.942546331,3.301216608
-1.49E-06,-0.902259927,3.301216608
-1.46E-06,-0.861973524,3.34119531
-1.44E-06,-0.861973524,3.34119531
-1.41E-06,-0.861973524,3.381174011
-1.39E-06,-0.861973524,3.34119531
-1.36E-06,-0.82168712,3.34119531
-1.34E-06,-0.82168712,3.381174011
-1.31E-06,-0.781400716,3.381174011
-1.29E-06,-0.781400716,3.381174011
-1.26E-06,-0.781400716,3.381174011
-1.24E-06,-0.741114312,3.381174011
-1.21E-06,-0.741114312,3.381174011
-1.19E-06,-0.700827908,3.421152713
-1.16E-06,-0.700827908,3.421152713
-1.14E-06,-0.700827908,3.421152713
-1.11E-06,-0.660541504,3.421152713
-1.09E-06,-0.6202551,3.421152713
-1.06E-06,-0.6202551,3.461131414
-1.04E-06,-0.6202551,3.461131414
-1.01E-06,-0.579968696,3.421152713
-9.85E-07,-0.579968696,3.461131414
-9.60E-07,-0.539682292,3.501110116
-9.35E-07,-0.539682292,3.461131414
-9.10E-07,-0.539682292,3.461131414
-8.85E-07,-0.499395888,3.461131414
-8.60E-07,-0.499395888,3.501110116
-8.35E-07,-0.459109485,3.501110116
-8.10E-07,-0.459109485,3.501110116
-7.85E-07,-0.459109485,3.541088817
-7.60E-07,-0.459109485,3.541088817
-7.35E-07,-0.418823081,3.541088817
-7.10E-07,-0.418823081,3.541088817
-6.85E-07,-0.418823081,3.501110116
-6.60E-07,-0.378536677,3.541088817
-6.35E-07,-0.378536677,3.541088817
-6.10E-07,-0.338250273,3.541088817
-5.85E-07,-0.338250273,3.541088817
-5.60E-07,-0.338250273,3.541088817
-5.35E-07,-0.297963869,3.541088817
-5.10E-07,-0.297963869,3.541088817
-4.85E-07,-0.257677465,3.581067519
-4.60E-07,-0.257677465,3.581067519
-4.35E-07,-0.257677465,3.581067519
-4.10E-07,-0.217391061,3.581067519
-3.85E-07,-0.217391061,3.581067519
-3.60E-07,-0.217391061,3.581067519
-3.35E-07,-0.217391061,3.581067519
-3.10E-07,-0.177104657,3.581067519
-2.85E-07,-0.136818253,3.581067519
-2.60E-07,-0.136818253,3.62104622
-2.35E-07,-0.136818253,3.62104622
-2.10E-07,-0.136818253,3.62104622
-1.85E-07,-0.09653185,3.62104622
-1.60E-07,-0.056245446,3.62104622
-1.35E-07,-0.056245446,3.661024922
-1.10E-07,-0.056245446,3.661024922
-8.52E-08,-0.015959042,3.661024922
-6.02E-08,-0.015959042,3.661024922
-3.52E-08,-0.015959042,3.62104622
-1.02E-08,-0.015959042,3.661024922
1.48E-08,0.024327362,3.661024922
3.98E-08,0.064613766,3.661024922
6.48E-08,0.064613766,3.661024922
8.98E-08,0.064613766,3.661024922
1.15E-07,0.064613766,3.701003623
1.40E-07,0.10490017,3.701003623
1.65E-07,0.145186574,3.701003623
1.90E-07,0.145186574,3.701003623
2.15E-07,0.145186574,3.701003623
2.40E-07,0.145186574,3.740982325
2.65E-07,0.185472978,3.701003623
2.90E-07,0.185472978,3.740982325
3.15E-07,0.185472978,3.740982325
3.40E-07,0.225759382,3.740982325
3.65E-07,0.225759382,3.740982325
3.90E-07,0.266045786,3.740982325
4.15E-07,0.266045786,3.740982325
4.40E-07,0.266045786,3.740982325
4.65E-07,0.306332189,3.740982325
4.90E-07,0.306332189,3.740982325
5.15E-07,0.306332189,3.740982325
5.40E-07,0.346618593,3.780961026
5.65E-07,0.346618593,3.780961026
5.90E-07,0.346618593,3.780961026
6.15E-07,0.386904997,3.780961026
6.40E-07,0.386904997,3.780961026
6.65E-07,0.427191401,3.780961026
6.90E-07,0.427191401,3.820939728
7.15E-07,0.427191401,3.780961026
7.40E-07,0.467477805,3.780961026
7.65E-07,0.467477805,3.780961026
7.90E-07,0.467477805,3.780961026
8.15E-07,0.507764209,3.820939728
8.40E-07,0.507764209,3.820939728
8.65E-07,0.548050613,3.820939728
8.90E-07,0.548050613,3.820939728
9.15E-07,0.588337017,3.860918429
9.40E-07,0.588337017,3.820939728
9.65E-07,0.588337017,3.860918429
9.90E-07,0.628623421,3.860918429
1.01E-06,0.628623421,3.860918429
1.04E-06,0.628623421,3.860918429
1.06E-06,0.668909824,3.860918429
1.09E-06,0.709196228,3.860918429
1.11E-06,0.709196228,3.900897131
1.14E-06,0.749482632,3.900897131
1.16E-06,0.749482632,3.900897131
1.19E-06,0.749482632,3.900897131
1.21E-06,0.789769036,3.900897131
1.24E-06,0.789769036,3.940875832
1.26E-06,0.789769036,3.940875832
1.29E-06,0.789769036,3.900897131
1.31E-06,0.83005544,3.940875832
1.34E-06,0.83005544,3.940875832
1.36E-06,0.870341844,3.940875832
1.39E-06,0.870341844,3.940875832
1.41E-06,0.870341844,3.940875832
1.44E-06,0.910628248,3.940875832
1.46E-06,0.910628248,3.940875832
1.49E-06,0.910628248,3.940875832
1.51E-06,0.950914652,3.940875832
1.54E-06,0.950914652,3.940875832
1.56E-06,0.950914652,3.940875832
1.59E-06,0.991201056,3.940875832
1.61E-06,0.991201056,3.940875832
1.64E-06,1.03148746,3.980854534
1.66E-06,1.03148746,3.980854534
1.69E-06,1.071773863,3.980854534
1.71E-06,1.071773863,3.980854534
1.74E-06,1.071773863,3.980854534
1.76E-06,1.071773863,3.980854534
1.79E-06,1.112060267,3.980854534
1.81E-06,1.112060267,3.980854534
1.84E-06,1.152346671,3.980854534
1.86E-06,1.152346671,3.980854534
1.89E-06,1.152346671,3.980854534
1.91E-06,1.192633075,4.020833235
1.94E-06,1.232919479,4.020833235
1.96E-06,1.232919479,4.020833235
1.99E-06,1.232919479,4.020833235
2.01E-06,1.273205883,4.060811937
2.04E-06,1.273205883,4.020833235
2.06E-06,1.273205883,4.060811937
2.09E-06,1.273205883,4.060811937
2.11E-06,1.313492287,4.060811937
2.14E-06,1.353778691,4.060811937
2.16E-06,1.353778691,4.060811937
2.19E-06,1.394065095,4.060811937
2.21E-06,1.394065095,4.100790638
2.24E-06,1.394065095,4.060811937
2.26E-06,1.434351498,4.100790638
2.29E-06,1.434351498,4.100790638
2.31E-06,1.474637902,4.100790638
2.34E-06,1.474637902,4.100790638
2.36E-06,1.474637902,4.100790638
2.39E-06,1.514924306,4.100790638
2.41E-06,1.514924306,4.100790638
2.44E-06,1.514924306,4.100790638
2.46E-06,1.514924306,4.100790638
2.49E-06,1.514924306,4.100790638
2.51E-06,1.55521071,4.100790638
2.54E-06,1.595497114,4.100790638
2.56E-06,1.595497114,4.100790638
2.59E-06,1.595497114,4.100790638
2.61E-06,1.635783518,4.14076934
2.64E-06,1.635783518,4.14076934
2.66E-06,1.635783518,4.14076934
2.69E-06,1.676069922,4.14076934
2.71E-06,1.676069922,4.14076934
2.74E-06,1.716356326,4.14076934
2.76E-06,1.716356326,4.14076934
2.79E-06,1.716356326,4.14076934
2.81E-06,1.716356326,4.14076934
2.84E-06,1.75664273,4.14076934
2.86E-06,1.75664273,4.180748041
2.89E-06,1.796929133,4.180748041
2.91E-06,1.796929133,4.180748041
2.94E-06,1.796929133,4.180748041
2.96E-06,1.837215537,4.180748041
2.99E-06,1.877501941,4.180748041
3.01E-06,1.877501941,4.180748041
3.04E-06,1.877501941,4.220726743
3.06E-06,1.877501941,4.220726743
3.09E-06,1.917788345,4.220726743
3.11E-06,1.917788345,4.220726743
3.14E-06,1.958074749,4.220726743
3.16E-06,1.958074749,4.220726743
3.19E-06,1.958074749,4.220726743
3.21E-06,1.998361153,4.260705444
3.24E-06,2.038647557,4.260705444
3.26E-06,1.998361153,4.220726743
3.29E-06,2.078933961,4.260705444
3.31E-06,2.038647557,4.260705444
3.34E-06,2.078933961,4.260705444
3.36E-06,2.078933961,4.220726743
3.39E-06,2.119220365,4.260705444
3.41E-06,2.119220365,4.260705444
3.44E-06,2.119220365,4.260705444
3.46E-06,2.159506769,4.260705444
3.49E-06,2.159506769,4.260705444
3.51E-06,2.159506769,4.260705444
3.54E-06,2.199793172,4.260705444
3.56E-06,2.199793172,4.300684146
3.59E-06,2.199793172,4.300684146
3.61E-06,2.240079576,4.300684146
3.64E-06,2.240079576,4.260705444
3.66E-06,2.28036598,4.300684146
3.69E-06,2.28036598,4.260705444
3.71E-06,2.320652384,4.300684146
3.74E-06,2.320652384,4.300684146
3.76E-06,2.320652384,4.300684146
3.79E-06,2.360938788,4.300684146
3.81E-06,2.360938788,4.300684146
3.84E-06,2.401225192,4.340662847
3.86E-06,2.401225192,4.300684146
3.89E-06,2.401225192,4.300684146
3.91E-06,2.441511596,4.300684146
3.94E-06,2.441511596,4.340662847
3.96E-06,2.441511596,4.340662847
3.99E-06,2.481798,4.340662847
4.01E-06,2.481798,4.340662847
4.04E-06,2.481798,4.380641549
4.06E-06,2.522084404,4.340662847
4.09E-06,2.522084404,4.340662847
4.11E-06,2.562370807,4.340662847
4.14E-06,2.562370807,4.340662847
4.16E-06,2.602657211,4.380641549
4.19E-06,2.602657211,4.380641549
4.21E-06,2.602657211,4.380641549
4.24E-06,2.642943615,4.380641549
4.26E-06,2.683230019,4.380641549
4.29E-06,2.683230019,4.380641549
4.31E-06,2.683230019,4.42062025
4.34E-06,2.683230019,4.380641549
4.36E-06,2.723516423,4.380641549
4.39E-06,2.723516423,4.42062025
4.41E-06,2.763802827,4.42062025
4.44E-06,2.763802827,4.380641549
4.46E-06,2.763802827,4.42062025
4.49E-06,2.763802827,4.42062025
4.51E-06,2.804089231,4.42062025
4.54E-06,2.844375635,4.42062025
4.56E-06,2.804089231,4.42062025
4.59E-06,2.844375635,4.42062025
4.61E-06,2.844375635,4.42062025
4.64E-06,2.884662039,4.42062025
4.66E-06,2.884662039,4.42062025
4.69E-06,2.884662039,4.42062025
4.71E-06,2.884662039,4.42062025
4.74E-06,2.924948443,4.42062025
4.76E-06,2.924948443,4.42062025
4.79E-06,2.965234846,4.460598952
4.81E-06,2.965234846,4.42062025
4.84E-06,3.00552125,4.42062025
4.86E-06,3.00552125,4.460598952
4.89E-06,3.045807654,4.460598952
4.91E-06,3.00552125,4.42062025
4.94E-06,3.045807654,4.460598952
4.96E-06,3.086094058,4.460598952
4.99E-06,3.086094058,4.460598952
5.01E-06,3.086094058,4.460598952
5.04E-06,3.126380462,4.460598952
5.06E-06,3.126380462,4.460598952
5.09E-06,3.126380462,4.460598952
5.11E-06,3.166666866,4.500577653
5.14E-06,3.20695327,4.460598952
5.16E-06,3.166666866,4.500577653
5.19E-06,3.20695327,4.500577653
5.21E-06,3.20695327,4.500577653
5.24E-06,3.247239674,4.500577653
5.26E-06,3.247239674,4.500577653
5.29E-06,3.287526078,4.500577653
5.31E-06,3.327812481,4.500577653
5.34E-06,3.327812481,4.540556355
5.36E-06,3.327812481,4.500577653
5.39E-06,3.327812481,4.540556355
5.41E-06,3.327812481,4.540556355
5.44E-06,3.368098885,4.540556355
5.46E-06,3.368098885,4.540556355
5.49E-06,3.408385289,4.540556355
5.51E-06,3.408385289,4.540556355
5.54E-06,3.408385289,4.540556355
5.56E-06,3.448671693,4.500577653
5.59E-06,3.448671693,4.540556355
5.61E-06,3.488958097,4.540556355
5.64E-06,3.488958097,4.540556355
5.66E-06,3.488958097,4.540556355
5.69E-06,3.488958097,4.540556355
5.71E-06,3.488958097,4.540556355
5.74E-06,3.529244501,4.540556355
5.76E-06,3.569530905,4.540556355
5.79E-06,3.569530905,4.540556355
5.81E-06,3.609817309,4.580535056
5.84E-06,3.609817309,4.580535056
5.86E-06,3.609817309,4.540556355
5.89E-06,3.609817309,4.540556355
5.91E-06,3.650103713,4.540556355
5.94E-06,3.650103713,4.540556355
5.96E-06,3.690390117,4.580535056
5.99E-06,3.690390117,4.580535056
6.01E-06,3.690390117,4.540556355
6.04E-06,3.73067652,4.580535056
6.06E-06,3.73067652,4.580535056
6.09E-06,3.770962924,4.580535056
6.11E-06,3.770962924,4.580535056
6.14E-06,3.811249328,4.580535056
6.16E-06,3.811249328,4.580535056
6.19E-06,3.851535732,4.620513758
6.21E-06,3.851535732,4.580535056
6.24E-06,3.851535732,4.620513758
6.26E-06,3.891822136,4.620513758
6.29E-06,3.891822136,4.620513758
6.31E-06,3.93210854,4.620513758
6.34E-06,3.93210854,4.620513758
6.36E-06,3.93210854,4.620513758
6.39E-06,3.972394944,4.620513758
6.41E-06,3.972394944,4.620513758
6.44E-06,4.012681348,4.660492459
6.46E-06,4.012681348,4.660492459
6.49E-06,4.012681348,4.620513758
6.51E-06,4.012681348,4.620513758
6.54E-06,4.052967752,4.620513758
6.56E-06,4.052967752,4.620513758
6.59E-06,4.093254155,4.620513758
6.61E-06,4.093254155,4.620513758
6.64E-06,4.093254155,4.660492459
6.66E-06,4.133540559,4.660492459
6.69E-06,4.133540559,4.620513758
6.71E-06,4.133540559,4.660492459
6.74E-06,4.173826963,4.660492459
6.76E-06,4.173826963,4.660492459
6.79E-06,4.173826963,4.660492459
6.81E-06,4.214113367,4.660492459
6.84E-06,4.214113367,4.660492459
6.86E-06,4.214113367,4.660492459
6.89E-06,4.294686175,4.660492459
6.91E-06,4.254399771,4.660492459
6.94E-06,4.294686175,4.660492459
6.96E-06,4.294686175,4.660492459
6.99E-06,4.334972579,4.660492459
7.01E-06,4.375258983,4.700471161
7.04E-06,4.334972579,4.700471161
7.06E-06,4.334972579,4.660492459
7.09E-06,4.375258983,4.700471161
7.11E-06,4.415545387,4.700471161
7.14E-06,4.415545387,4.700471161
7.16E-06,4.415545387,4.700471161
7.19E-06,4.45583179,4.700471161
7.21E-06,4.45583179,4.700471161
7.24E-06,4.496118194,4.700471161
7.26E-06,4.496118194,4.740449862
7.29E-06,4.496118194,4.700471161
7.31E-06,4.536404598,4.740449862
7.34E-06,4.536404598,4.700471161
7.36E-06,4.576691002,4.700471161
7.39E-06,4.576691002,4.700471161
7.41E-06,4.616977406,4.740449862
7.44E-06,4.616977406,4.740449862
7.46E-06,4.65726381,4.740449862
7.49E-06,4.65726381,4.740449862
7.51E-06,4.65726381,4.740449862
7.54E-06,4.65726381,4.740449862
7.56E-06,4.697550214,4.740449862
7.59E-06,4.697550214,4.740449862
7.61E-06,4.697550214,4.740449862
7.64E-06,4.737836618,4.740449862
7.66E-06,4.737836618,4.740449862
7.69E-06,4.737836618,4.740449862
7.71E-06,4.778123022,4.740449862
7.74E-06,4.778123022,4.740449862
7.76E-06,4.778123022,4.740449862
7.79E-06,4.818409426,4.740449862
7.81E-06,4.818409426,4.740449862
7.84E-06,4.858695829,4.780428564
7.86E-06,4.858695829,4.740449862
7.89E-06,4.858695829,4.740449862
7.91E-06,4.898982233,4.780428564
7.94E-06,4.898982233,4.780428564
7.96E-06,4.939268637,4.780428564
7.99E-06,4.939268637,4.740449862
8.01E-06,4.939268637,4.780428564
8.04E-06,4.979555041,4.780428564
8.06E-06,4.979555041,4.780428564
8.09E-06,5.019841445,4.780428564
8.11E-06,5.019841445,4.780428564
8.14E-06,5.060127849,4.780428564
8.16E-06,5.060127849,4.780428564
8.19E-06,5.060127849,4.780428564
8.21E-06,5.100414253,4.820407265
8.24E-06,5.100414253,4.780428564
8.26E-06,5.140700657,4.780428564
8.29E-06,5.140700657,4.820407265
8.31E-06,5.140700657,4.780428564
8.34E-06,5.140700657,4.780428564
8.36E-06,5.180987061,4.780428564
8.39E-06,5.180987061,4.820407265
8.41E-06,5.221273464,4.820407265
8.44E-06,5.261559868,4.820407265
8.46E-06,5.261559868,4.820407265
8.49E-06,5.261559868,4.820407265
8.51E-06,5.261559868,4.820407265
8.54E-06,5.301846272,4.820407265
8.56E-06,5.301846272,4.820407265
8.59E-06,5.301846272,4.820407265
8.61E-06,5.342132676,4.820407265
8.64E-06,5.38241908,4.860385967
8.66E-06,5.38241908,4.860385967
8.69E-06,5.38241908,4.860385967
8.71E-06,5.422705484,4.860385967
8.74E-06,5.422705484,4.820407265
8.76E-06,5.422705484,4.860385967
8.79E-06,5.462991888,4.860385967
8.81E-06,5.462991888,4.820407265
8.84E-06,5.462991888,4.820407265
8.86E-06,5.503278292,4.860385967
8.89E-06,5.503278292,4.860385967
8.91E-06,5.543564696,4.860385967
8.94E-06,5.543564696,4.860385967
8.96E-06,5.543564696,4.860385967
8.99E-06,5.5838511,4.860385967
9.01E-06,5.5838511,4.860385967
9.04E-06,5.624137503,4.860385967
9.06E-06,5.624137503,4.860385967
9.09E-06,5.624137503,4.860385967
9.11E-06,5.624137503,4.860385967
9.14E-06,5.664423907,4.860385967
9.16E-06,5.664423907,4.860385967
9.19E-06,5.704710311,4.860385967
9.21E-06,5.704710311,4.900364668
9.24E-06,5.744996715,4.900364668
9.26E-06,5.744996715,4.860385967
9.29E-06,5.744996715,4.860385967
9.31E-06,5.785283119,4.860385967
9.34E-06,5.785283119,4.900364668
9.36E-06,5.825569523,4.900364668
9.39E-06,5.825569523,4.900364668
9.41E-06,5.825569523,4.900364668
9.44E-06,5.825569523,4.900364668
9.46E-06,5.865855927,4.900364668
9.49E-06,5.906142331,4.900364668
9.51E-06,5.906142331,4.94034337
9.54E-06,5.906142331,4.900364668
9.56E-06,5.946428735,4.94034337
9.59E-06,5.946428735,4.900364668
9.61E-06,5.946428735,4.94034337
9.64E-06,5.986715138,4.94034337
9.66E-06,5.986715138,4.900364668
9.69E-06,5.986715138,4.94034337
9.71E-06,6.027001542,4.94034337
9.74E-06,6.067287946,4.94034337
9.76E-06,6.067287946,4.94034337
9.79E-06,6.027001542,4.94034337
9.81E-06,6.067287946,4.94034337
9.84E-06,6.067287946,4.900364668
9.86E-06,6.10757435,4.94034337
9.89E-06,6.10757435,4.900364668
9.91E-06,6.147860754,4.94034337
9.94E-06,6.147860754,4.900364668
9.96E-06,6.188147158,4.94034337
9.99E-06,6.147860754,4.900364668
1.00E-05,6.188147158,4.94034337
1.00E-05,6.228433562,4.94034337
1.01E-05,6.228433562,4.94034337
1.01E-05,6.228433562,4.94034337
1.01E-05,6.268719966,4.94034337
1.01E-05,6.268719966,4.94034337
1.02E-05,6.268719966,4.94034337
1.02E-05,6.30900637,4.94034337
1.02E-05,6.30900637,4.94034337
1.02E-05,6.30900637,4.94034337
1.03E-05,6.349292774,4.94034337
1.03E-05,6.389579177,4.94034337
1.03E-05,6.389579177,4.980322071
1.03E-05,6.389579177,4.980322071
1.04E-05,6.429865581,4.980322071
1.04E-05,6.429865581,4.94034337
1.04E-05,6.470151985,4.94034337
1.04E-05,6.470151985,4.980322071
1.05E-05,6.510438389,4.980322071
1.05E-05,6.510438389,4.980322071
1.05E-05,6.550724793,4.980322071
1.05E-05,6.550724793,4.980322071
1.06E-05,6.550724793,4.980322071
1.06E-05,6.591011197,4.980322071
1.06E-05,6.591011197,4.980322071
1.06E-05,6.631297601,4.980322071
1.07E-05,6.631297601,5.020300773
1.07E-05,6.631297601,4.980322071
1.07E-05,6.671584005,4.980322071
1.07E-05,6.671584005,5.020300773
1.08E-05,6.671584005,5.020300773
1.08E-05,6.711870409,4.980322071
1.08E-05,6.711870409,4.980322071
1.08E-05,6.711870409,4.980322071
1.09E-05,6.711870409,4.980322071
1.09E-05,6.752156812,4.980322071
1.09E-05,6.752156812,4.980322071
1.09E-05,6.752156812,4.94034337
1.10E-05,6.792443216,4.980322071
1.10E-05,6.792443216,4.980322071
1.10E-05,6.83272962,4.980322071
1.10E-05,6.873016024,4.980322071
1.11E-05,6.83272962,4.980322071
1.11E-05,6.873016024,5.020300773
1.11E-05,6.873016024,4.980322071
1.11E-05,6.913302428,5.020300773
1.12E-05,6.913302428,5.020300773
1.12E-05,6.913302428,5.020300773
1.12E-05,6.953588832,5.020300773
1.12E-05,6.953588832,5.020300773
1.13E-05,6.993875236,5.020300773
1.13E-05,6.993875236,5.020300773
1.13E-05,6.993875236,5.020300773
1.13E-05,7.03416164,5.020300773
1.14E-05,7.03416164,5.020300773
1.14E-05,7.074448044,5.020300773
1.14E-05,7.074448044,5.060279474
1.14E-05,7.074448044,5.020300773
1.15E-05,7.114734447,5.060279474
1.15E-05,7.114734447,5.060279474
1.15E-05,7.155020851,5.060279474
1.15E-05,7.155020851,5.060279474
1.16E-05,7.155020851,5.060279474
1.16E-05,7.195307255,5.060279474
1.16E-05,7.195307255,5.060279474
1.16E-05,7.235593659,5.060279474
1.17E-05,7.235593659,5.060279474
1.17E-05,7.235593659,5.060279474
1.17E-05,7.275880063,5.060279474
1.17E-05,7.275880063,5.100258176
1.18E-05,7.316166467,5.060279474
1.18E-05,7.316166467,5.100258176
1.18E-05,7.316166467,5.060279474
1.18E-05,7.356452871,5.100258176
1.19E-05,7.356452871,5.060279474
1.19E-05,7.356452871,5.020300773
1.19E-05,7.396739275,5.060279474
1.19E-05,7.396739275,5.060279474
1.20E-05,7.396739275,5.100258176
1.20E-05,7.437025679,5.060279474
1.20E-05,7.437025679,5.060279474
1.20E-05,7.437025679,5.060279474
1.21E-05,7.477312083,5.060279474
1.21E-05,7.517598486,5.100258176
1.21E-05,7.517598486,5.100258176
1.21E-05,7.517598486,5.060279474
1.22E-05,7.517598486,5.060279474
1.22E-05,7.55788489,5.100258176
1.22E-05,7.55788489,5.100258176
1.22E-05,7.55788489,5.060279474
1.23E-05,7.598171294,5.100258176
1.23E-05,7.598171294,5.100258176
1.23E-05,7.638457698,5.100258176
1.23E-05,7.638457698,5.100258176
1.24E-05,7.638457698,5.100258176
1.24E-05,7.678744102,5.100258176
1.24E-05,7.678744102,5.100258176
1.24E-05,7.678744102,5.100258176
1.25E-05,7.719030506,5.100258176
1.25E-05,7.75931691,5.100258176
1.25E-05,7.75931691,5.100258176
1.25E-05,7.75931691,5.140236877
1.26E-05,7.799603314,5.100258176
1.26E-05,7.799603314,5.100258176
1.26E-05,7.839889718,5.140236877
1.26E-05,7.839889718,5.140236877
1.27E-05,7.839889718,5.140236877
1.27E-05,7.839889718,5.140236877
1.27E-05,7.880176121,5.100258176
1.27E-05,7.880176121,5.140236877
1.28E-05,7.920462525,5.140236877
1.28E-05,7.920462525,5.140236877
1.28E-05,7.960748929,5.140236877
1.28E-05,7.960748929,5.140236877
1.29E-05,7.960748929,5.140236877
1.29E-05,8.001035333,5.140236877
1.29E-05,8.001035333,5.140236877
1.29E-05,8.001035333,5.140236877
1.30E-05,8.041321737,5.140236877
1.30E-05,8.041321737,5.140236877
1.30E-05,8.081608141,5.140236877
1.30E-05,8.121894545,5.140236877
